name,uid,code,parent,shortName,level,openingDate
Cyanyirankora Village,pLP7qOyzLje,Cyanyirankora Village,vtASD6o6gZS,Cyanyirankora,6,01-01-00
Gakuta Village,HMxwZjDrboT,Gakuta Village,vtASD6o6gZS,Gakuta,6,01-01-00
Ruganza Village,FVynVhKx3nD,Ruganza Village,vtASD6o6gZS,Ruganza,6,01-01-00
Gahurizo Cell,RR6xCxxtLT2,Gahurizo Cell,SJSf5QfNsc1,Gahurizo,5,01-01-00
Gasezo Village,OMrOEe9nTVn,Gasezo Village,RR6xCxxtLT2,Gasezo,6,01-01-00
Kintama Village,Jo0Lhv5AjOC,Kintama Village,RR6xCxxtLT2,Kintama,6,01-01-00
Kintare Village,N60s7NfW1FO,Kintare Village,RR6xCxxtLT2,Kintare,6,01-01-00
Uwamizirikano Village,WEmOkl8Z0Sh,Uwamizirikano Village,RR6xCxxtLT2,Uwamizirikano,6,01-01-00
Kimina Cell,LRSvCDAdKyw,Kimina Cell,SJSf5QfNsc1,Kimina,5,01-01-00
Kabeza Village,VR3JtjKFuer,Kabeza Village,LRSvCDAdKyw,Kabeza,6,01-01-00
Kabingo Village,GCY0ZsmztQA,Kabingo Village,LRSvCDAdKyw,Kabingo,6,01-01-00
Kimina Village,wPGR6B9GYp5,Kimina Village,LRSvCDAdKyw,Kimina,6,01-01-00
Uwisaga Village,eI0f8cgZXkE,Uwisaga Village,LRSvCDAdKyw,Uwisaga,6,01-01-00
Kivu Cell,Vc1Xp8i9fsh,Kivu Cell,SJSf5QfNsc1,Kivu,5,01-01-00
Kavumu Village,iHlqYNeLWPw,Kavumu Village,Vc1Xp8i9fsh,Kavumu,6,01-01-00
Kivu Village,nPy7KrvIC4e,Kivu Village,Vc1Xp8i9fsh,Kivu,6,01-01-00
Murambi Village,L7n3WFn75ry,Murambi Village,Vc1Xp8i9fsh,Murambi,6,01-01-00
Rubumburi Village,AuFr9f47hp4,Rubumburi Village,Vc1Xp8i9fsh,Rubumburi,6,01-01-00
Rusuzumiro Village,YFPju3HmHqN,Rusuzumiro Village,Vc1Xp8i9fsh,Rusuzumiro,6,01-01-00
Rugerero Cell,OISEyqx6uno,Rugerero Cell,SJSf5QfNsc1,Rugerero,5,01-01-00
Kivumu Village,lnmRJcv8fxF,Kivumu Village,OISEyqx6uno,Kivumu,6,01-01-00
Misundwe Village,TEFbZpUImAF,Misundwe Village,OISEyqx6uno,Misundwe,6,01-01-00
Nyarwotsi Village,wTBdQWlvyeh,Nyarwotsi Village,OISEyqx6uno,Nyarwotsi,6,01-01-00
Rugerero Village,Ue5JNgZI0Bb,Rugerero Village,OISEyqx6uno,Rugerero,6,01-01-00
Mata Sector,g97pk66Dojo,Mata Sector,OlMO0rIJWLF,Mata,4,01-01-00
Gorwe Cell,yszOtUMx0kq,Gorwe Cell,g97pk66Dojo,Gorwe,5,01-01-00
Mataba Village,uCzgxsIQWBm,Mataba Village,yszOtUMx0kq,Mataba,6,01-01-00
Rimbanya Village,jWGf9mg4b1G,Rimbanya Village,yszOtUMx0kq,Rimbanya,6,01-01-00
Ruhunga Village,X6iegcjonc6,Ruhunga Village,yszOtUMx0kq,Ruhunga,6,01-01-00
Murambi Cell,HGcknV8XNhl,Murambi Cell,g97pk66Dojo,Murambi,5,01-01-00
Mata Village,wXIQVYLJA7G,Mata Village,HGcknV8XNhl,Mata,6,01-01-00
Murambi Village,L7n3WFn75ry,Murambi Village,HGcknV8XNhl,Murambi,6,01-01-00
Nyamyumba Village,swUt4rCfBlY,Nyamyumba Village,HGcknV8XNhl,Nyamyumba,6,01-01-00
Runono Village,a5cxC4SdSoB,Runono Village,HGcknV8XNhl,Runono,6,01-01-00
Nyamabuye Cell,OOBKLJ2qLdM,Nyamabuye Cell,g97pk66Dojo,Nyamabuye,5,01-01-00
Nyacyondo Village,FspHYhSj7VC,Nyacyondo Village,OOBKLJ2qLdM,Nyacyondo,6,01-01-00
Rwinanka Village,iiC16zxquKz,Rwinanka Village,OOBKLJ2qLdM,Rwinanka,6,01-01-00
Tububuru Village,F19tP6vp1Py,Tububuru Village,OOBKLJ2qLdM,Tububuru,6,01-01-00
Ramba Cell,Gp8fQqAU0Jc,Ramba Cell,g97pk66Dojo,Ramba,5,01-01-00
Cyafurwe Village,nve7kwo1VMJ,Cyafurwe Village,Gp8fQqAU0Jc,Cyafurwe,6,01-01-00
Gasasa Village,fxrXFMhEiNU,Gasasa Village,Gp8fQqAU0Jc,Gasasa,6,01-01-00
Ramba Village,DT5AmzNWX36,Ramba Village,Gp8fQqAU0Jc,Ramba,6,01-01-00
Rwamiko Cell,PaSdCBS7jZD,Rwamiko Cell,g97pk66Dojo,Rwamiko,5,01-01-00
Matyazo Village,BIOOY3xMgVH,Matyazo Village,PaSdCBS7jZD,Matyazo,6,01-01-00
Rwamiko Village,mFOabNnewIQ,Rwamiko Village,PaSdCBS7jZD,Rwamiko,6,01-01-00
Taba Village,tzWh0EIYWiO,Taba Village,PaSdCBS7jZD,Taba,6,01-01-00
Muganza Sector,ahJqL7qJG4P,Muganza Sector,OlMO0rIJWLF,Muganza,4,01-01-00
Muganza Cell,QhjU57NZyn7,Muganza Cell,ahJqL7qJG4P,Muganza,5,01-01-00
Gashinge Village,FSYLNsbKOz0,Gashinge Village,QhjU57NZyn7,Gashinge,6,01-01-00
Mubazi Village,hBUFwZgILwy,Mubazi Village,QhjU57NZyn7,Mubazi,6,01-01-00
Muganza Village,ABi3v5soxLl,Muganza Village,QhjU57NZyn7,Muganza,6,01-01-00
Ngara Village,QTKHyhpsMNs,Ngara Village,QhjU57NZyn7,Ngara,6,01-01-00
Nyabirondo Village,XcPfQFxtyAS,Nyabirondo Village,QhjU57NZyn7,Nyabirondo,6,01-01-00
Rambyanyana Village,t12kK8CoQEV,Rambyanyana Village,QhjU57NZyn7,Rambyanyana,6,01-01-00
Rukore Cell,fIKLxWvEIGM,Rukore Cell,ahJqL7qJG4P,Rukore,5,01-01-00
Kanazi Village,AFaSiQvelZf,Kanazi Village,fIKLxWvEIGM,Kanazi,6,01-01-00
Karanka Village,R5HywuzyFDQ,Karanka Village,fIKLxWvEIGM,Karanka,6,01-01-00
Nyagisenyi Village,eVmQkqjIKkz,Nyagisenyi Village,fIKLxWvEIGM,Nyagisenyi,6,01-01-00
Remera Village,mBLNBJ4ETn3,Remera Village,fIKLxWvEIGM,Remera,6,01-01-00
Rwishywa Village,QQ2h7qouoNb,Rwishywa Village,fIKLxWvEIGM,Rwishywa,6,01-01-00
Uwinzira Village,NhC6SDsPDTP,Uwinzira Village,fIKLxWvEIGM,Uwinzira,6,01-01-00
Samiyonga Cell,AuqLNs1wvbZ,Samiyonga Cell,ahJqL7qJG4P,Samiyonga,5,01-01-00
Bigugu Village,UINUUC7cfJf,Bigugu Village,AuqLNs1wvbZ,Bigugu,6,01-01-00
Cyurukore Village,fvStpjSwshj,Cyurukore Village,AuqLNs1wvbZ,Cyurukore,6,01-01-00
Gituntu Village,GrudMPKCeYk,Gituntu Village,AuqLNs1wvbZ,Gituntu,6,01-01-00
Kigwene Village,SZzrEqNzY9J,Kigwene Village,AuqLNs1wvbZ,Kigwene,6,01-01-00
Mazimeru Village,cCJwvhAH4KQ,Mazimeru Village,AuqLNs1wvbZ,Mazimeru,6,01-01-00
Murambi Village,L7n3WFn75ry,Murambi Village,AuqLNs1wvbZ,Murambi,6,01-01-00
Tangabo Village,F2iOIuhPz85,Tangabo Village,AuqLNs1wvbZ,Tangabo,6,01-01-00
Uwacyiza Cell,QzLjzGK1NSD,Uwacyiza Cell,ahJqL7qJG4P,Uwacyiza,5,01-01-00
Bitaba Village,XapkAPrfu0t,Bitaba Village,QzLjzGK1NSD,Bitaba,6,01-01-00
Migendo Village,mNKUSgkijj2,Migendo Village,QzLjzGK1NSD,Migendo,6,01-01-00
Mukongoro Village,TUuGaWPsGs6,Mukongoro Village,QzLjzGK1NSD,Mukongoro,6,01-01-00
Murambya Village,IPudJ5gXUt8,Murambya Village,QzLjzGK1NSD,Murambya,6,01-01-00
Mutovu Village,lx1fS3RIgW8,Mutovu Village,QzLjzGK1NSD,Mutovu,6,01-01-00
Sekera Village,Ju2bVRBe3VH,Sekera Village,QzLjzGK1NSD,Sekera,6,01-01-00
Munini Sector,vzPw7SuiIj7,Munini Sector,OlMO0rIJWLF,Munini,4,01-01-00
Giheta Cell,uu17dOnfBML,Giheta Cell,vzPw7SuiIj7,Giheta,5,01-01-00
Gacumu Village,vP71Y2KdCqv,Gacumu Village,uu17dOnfBML,Gacumu,6,01-01-00
Gahango Village,NLI8Oq0SZTv,Gahango Village,uu17dOnfBML,Gahango,6,01-01-00
Gasare Village,WFOse5hSEMX,Gasare Village,uu17dOnfBML,Gasare,6,01-01-00
Giheta Village,r6DtehN9jlU,Giheta Village,uu17dOnfBML,Giheta,6,01-01-00
Mashya Village,jG1Wa1vu7Yx,Mashya Village,uu17dOnfBML,Mashya,6,01-01-00
Ngarurira Cell,fHCZg4qywxq,Ngarurira Cell,vzPw7SuiIj7,Ngarurira,5,01-01-00
Agatare Village,RT2M9wzAKxA,Agatare Village,fHCZg4qywxq,Agatare,6,01-01-00
Akarehe Village,Ci0A3xr0m9a,Akarehe Village,fHCZg4qywxq,Akarehe,6,01-01-00
Gisizi Village,qOxws2xJD9V,Gisizi Village,fHCZg4qywxq,Gisizi,6,01-01-00
Gitega Village,Nx6kCuX6jU4,Gitega Village,fHCZg4qywxq,Gitega,6,01-01-00
Uwumuko Village,p7YpnbSkc6B,Uwumuko Village,fHCZg4qywxq,Uwumuko,6,01-01-00
Ngeri Cell,IZPj2z8VLD4,Ngeri Cell,vzPw7SuiIj7,Ngeri,5,01-01-00
Akagera Village,gzUFdn391FM,Akagera Village,IZPj2z8VLD4,Akagera,6,01-01-00
Mushwati Village,hudYoGbojbI,Mushwati Village,IZPj2z8VLD4,Mushwati,6,01-01-00
Ndago Village,FUaf0Epz5qV,Ndago Village,IZPj2z8VLD4,Ndago,6,01-01-00
Rubona Village,QG0a8FVGwuu,Rubona Village,IZPj2z8VLD4,Rubona,6,01-01-00
Ruseke Village,ee3kMZSDqyZ,Ruseke Village,IZPj2z8VLD4,Ruseke,6,01-01-00
Rushubi Village,dowDyVuFFi1,Rushubi Village,IZPj2z8VLD4,Rushubi,6,01-01-00
Ntwali Cell,u7oCfHY76W0,Ntwali Cell,vzPw7SuiIj7,Ntwali,5,01-01-00
Kabirizi Village,Ya7oQjp9kBB,Kabirizi Village,u7oCfHY76W0,Kabirizi,6,01-01-00
Ntwari Village,GfVj9XXsDNo,Ntwari Village,u7oCfHY76W0,Ntwari,6,01-01-00
Nyambaragasa Village,mBEu650DOJH,Nyambaragasa Village,u7oCfHY76W0,Nyambaragasa,6,01-01-00
Rwinanka Village,iiC16zxquKz,Rwinanka Village,u7oCfHY76W0,Rwinanka,6,01-01-00
Umurambi Village,lKYeHzCtsEa,Umurambi Village,u7oCfHY76W0,Umurambi,6,01-01-00
Nyarure Cell,TUDGcDRQABB,Nyarure Cell,vzPw7SuiIj7,Nyarure,5,01-01-00
Kamana Village,xDsYJDAD6Yd,Kamana Village,TUDGcDRQABB,Kamana,6,01-01-00
Kimena Village,ODieJUyquq5,Kimena Village,TUDGcDRQABB,Kimena,6,01-01-00
Muhororo Village,JKbzqumrKcz,Muhororo Village,TUDGcDRQABB,Muhororo,6,01-01-00
Munanira Village,vIoYvebHtLi,Munanira Village,TUDGcDRQABB,Munanira,6,01-01-00
Nyarure Village,PPeQdsCGWUx,Nyarure Village,TUDGcDRQABB,Nyarure,6,01-01-00
Sheke Village,p14k0Vj27NJ,Sheke Village,TUDGcDRQABB,Sheke,6,01-01-00
Ngera Sector,xHB21T9l3gw,Ngera Sector,OlMO0rIJWLF,Ngera,4,01-01-00
Bitare Cell,zMxA0bEGyj3,Bitare Cell,xHB21T9l3gw,Bitare,5,01-01-00
Bitare Village,veQtWvnghpy,Bitare Village,zMxA0bEGyj3,Bitare,6,01-01-00
Gashiru Village,k7uCIN3LlBF,Gashiru Village,zMxA0bEGyj3,Gashiru,6,01-01-00
Sheke Village,p14k0Vj27NJ,Sheke Village,zMxA0bEGyj3,Sheke,6,01-01-00
Mukuge Cell,u032VlC19Nq,Mukuge Cell,xHB21T9l3gw,Mukuge,5,01-01-00
Cyamutumba Village,DqkKbS9wohv,Cyamutumba Village,u032VlC19Nq,Cyamutumba,6,01-01-00
Cyaratsi Village,eOlN8g6cLOx,Cyaratsi Village,u032VlC19Nq,Cyaratsi,6,01-01-00
Mukuge Village,UTDNl5Y7YBm,Mukuge Village,u032VlC19Nq,Mukuge,6,01-01-00
Murama Cell,MAVXXLtcPrg,Murama Cell,xHB21T9l3gw,Murama,5,01-01-00
Kaganda Village,exWJrTacCVA,Kaganda Village,MAVXXLtcPrg,Kaganda,6,01-01-00
Mbogo Village,xzP9ABZ3FmC,Mbogo Village,MAVXXLtcPrg,Mbogo,6,01-01-00
Nyarugano Village,zyr3XDsBhAs,Nyarugano Village,MAVXXLtcPrg,Nyarugano,6,01-01-00
Runyami Village,pHSCkxkSdSA,Runyami Village,MAVXXLtcPrg,Runyami,6,01-01-00
Nyamirama Cell,wScvmDKcr8P,Nyamirama Cell,xHB21T9l3gw,Nyamirama,5,01-01-00
Kinteko Village,bpZD4ErIX6Q,Kinteko Village,wScvmDKcr8P,Kinteko,6,01-01-00
Mubuga Village,mSC7Tbw1IM2,Mubuga Village,wScvmDKcr8P,Mubuga,6,01-01-00
Nyamirama Village,xIHvayLIKqp,Nyamirama Village,wScvmDKcr8P,Nyamirama,6,01-01-00
Nyanza Cell,Rxo8M65n7ll,Nyanza Cell,xHB21T9l3gw,Nyanza,5,01-01-00
Gisozi Village,OmG6XvoK4kU,Gisozi Village,Rxo8M65n7ll,Gisozi,6,01-01-00
Kibingo Village,ZJ6uLLRaVbK,Kibingo Village,Rxo8M65n7ll,Kibingo,6,01-01-00
Mpinga Village,rnBB7xKdbYW,Mpinga Village,Rxo8M65n7ll,Mpinga,6,01-01-00
Nyanza Village,gizGMguveSH,Nyanza Village,Rxo8M65n7ll,Nyanza,6,01-01-00
Yaramba Cell,kqmd9JDbm3v,Yaramba Cell,xHB21T9l3gw,Yaramba,5,01-01-00
Buhunga Village,A4GF5uz68ie,Buhunga Village,kqmd9JDbm3v,Buhunga,6,01-01-00
Kirwa Village,IbvzgcO7odK,Kirwa Village,kqmd9JDbm3v,Kirwa,6,01-01-00
Musumba Village,Fl0WqChfj4d,Musumba Village,kqmd9JDbm3v,Musumba,6,01-01-00
Yaramba Village,NT0ridw9bFE,Yaramba Village,kqmd9JDbm3v,Yaramba,6,01-01-00
Ngoma Sector,AkPLZsAkiW0,Ngoma Sector,OlMO0rIJWLF,Ngoma,4,01-01-00
Fugi Cell,wePyUsIro7t,Fugi Cell,AkPLZsAkiW0,Fugi,5,01-01-00
Akanyaru Village,h4BhUXUNcNf,Akanyaru Village,wePyUsIro7t,Akanyaru,6,01-01-00
Gasha Village,iNwh5Sfmh3p,Gasha Village,wePyUsIro7t,Gasha,6,01-01-00
Mutakwa Village,KVDWQS6vpax,Mutakwa Village,wePyUsIro7t,Mutakwa,6,01-01-00
Nteko Village,cnpUJUW6dpV,Nteko Village,wePyUsIro7t,Nteko,6,01-01-00
Ruli Village,PfnFcX6qxm4,Ruli Village,wePyUsIro7t,Ruli,6,01-01-00
Urugeyo Village,jL7L2TzpLiV,Urugeyo Village,wePyUsIro7t,Urugeyo,6,01-01-00
Kibangu Cell,exswY6dVJi3,Kibangu Cell,AkPLZsAkiW0,Kibangu,5,01-01-00
Gituramigina Village,rr3HnWB0yL2,Gituramigina Village,exswY6dVJi3,Gituramigina,6,01-01-00
Kirehe Village,GF4AIvOQjlt,Kirehe Village,exswY6dVJi3,Kirehe,6,01-01-00
Kiriro Village,B7k5TRPPwrT,Kiriro Village,exswY6dVJi3,Kiriro,6,01-01-00
Nyarukeri Village,kDzNg3CDLUW,Nyarukeri Village,exswY6dVJi3,Nyarukeri,6,01-01-00
Kiyonza Cell,nE03lWOLMjW,Kiyonza Cell,AkPLZsAkiW0,Kiyonza,5,01-01-00
Akagano Village,lMdgPVgvPZ4,Akagano Village,nE03lWOLMjW,Akagano,6,01-01-00
Gacumbi Village,BNhK19bL8d2,Gacumbi Village,nE03lWOLMjW,Gacumbi,6,01-01-00
Maraba Village,M6fWtWK8p3e,Maraba Village,nE03lWOLMjW,Maraba,6,01-01-00
Munini Village,WDglRWD1mLK,Munini Village,nE03lWOLMjW,Munini,6,01-01-00
Mwumba Village,uLdgajF8JQ4,Mwumba Village,nE03lWOLMjW,Mwumba,6,01-01-00
Nyagahinga Village,UMNiANValvN,Nyagahinga Village,nE03lWOLMjW,Nyagahinga,6,01-01-00
Mbuye Cell,XjFDOUMc4HA,Mbuye Cell,AkPLZsAkiW0,Mbuye,5,01-01-00
Gihishabwenge Village,qC2al6JXjfR,Gihishabwenge Village,XjFDOUMc4HA,Gihishabwenge,6,01-01-00
Kigarama Village,HhTKUqAiM3Q,Kigarama Village,XjFDOUMc4HA,Kigarama,6,01-01-00
Mugobe Village,QqhUph9ca7t,Mugobe Village,XjFDOUMc4HA,Mugobe,6,01-01-00
Mujahu Village,RiS6Mjet9LU,Mujahu Village,XjFDOUMc4HA,Mujahu,6,01-01-00
Ururambo Village,ScBmwCcocFH,Ururambo Village,XjFDOUMc4HA,Ururambo,6,01-01-00
Nyamirama Cell,wScvmDKcr8P,Nyamirama Cell,AkPLZsAkiW0,Nyamirama,5,01-01-00
Akabuye Village,tGwbbI06F9n,Akabuye Village,wScvmDKcr8P,Akabuye,6,01-01-00
Bihembe Village,p85vIdSWVqu,Bihembe Village,wScvmDKcr8P,Bihembe,6,01-01-00
Nyagasozi Village,pEn7IcEPDeX,Nyagasozi Village,wScvmDKcr8P,Nyagasozi,6,01-01-00
Rushubi Village,dowDyVuFFi1,Rushubi Village,wScvmDKcr8P,Rushubi,6,01-01-00
Ryakanyamiganda Village,MkI69epUSeO,Ryakanyamiganda Village,wScvmDKcr8P,Ryakanyamiganda,6,01-01-00
Rubona Cell,vdegm0928Nm,Rubona Cell,AkPLZsAkiW0,Rubona,5,01-01-00
Agasaka Village,WGJjcRfN4m9,Agasaka Village,vdegm0928Nm,Agasaka,6,01-01-00
Agatovu Village,wvaS5ftRjLH,Agatovu Village,vdegm0928Nm,Agatovu,6,01-01-00
Akarambo Village,OUOpFQnNSio,Akarambo Village,vdegm0928Nm,Akarambo,6,01-01-00
Nyamirama Village,xIHvayLIKqp,Nyamirama Village,vdegm0928Nm,Nyamirama,6,01-01-00
Ryarugarama Village,UUnFe5vwSlv,Ryarugarama Village,vdegm0928Nm,Ryarugarama,6,01-01-00
Shyoko Village,C3IP2EiqtZn,Shyoko Village,vdegm0928Nm,Shyoko,6,01-01-00
Nyabimata Sector,eHTXfcYHYUv,Nyabimata Sector,OlMO0rIJWLF,Nyabimata,4,01-01-00
Gihemvu Cell,vgKVPOpHUmp,Gihemvu Cell,eHTXfcYHYUv,Gihemvu,5,01-01-00
Bihembe Village,p85vIdSWVqu,Bihembe Village,vgKVPOpHUmp,Bihembe,6,01-01-00
Bugina Village,Q7KfLuBO9RH,Bugina Village,vgKVPOpHUmp,Bugina,6,01-01-00
Gihemvu Village,oRLegzaGcFf,Gihemvu Village,vgKVPOpHUmp,Gihemvu,6,01-01-00
Rugarama Village,cLWd0ZTTcvZ,Rugarama Village,vgKVPOpHUmp,Rugarama,6,01-01-00
Kabere Cell,vACwMKEtP4k,Kabere Cell,eHTXfcYHYUv,Kabere,5,01-01-00
Kabere Village,RZRxauI1zBy,Kabere Village,vACwMKEtP4k,Kabere,6,01-01-00
Nyarunazi Village,U9Nn1MsojW3,Nyarunazi Village,vACwMKEtP4k,Nyarunazi,6,01-01-00
Uwurusugi Village,bYYmseWEQ7l,Uwurusugi Village,vACwMKEtP4k,Uwurusugi,6,01-01-00
Mishungero Cell,Qv2NKegtVnH,Mishungero Cell,eHTXfcYHYUv,Mishungero,5,01-01-00
Mishungero Village,dIc8dxJ0vgU,Mishungero Village,Qv2NKegtVnH,Mishungero,6,01-01-00
Muyira Village,u7Ri2t1ZRKw,Muyira Village,Qv2NKegtVnH,Muyira,6,01-01-00
Ngarama Village,ewatL6tSU4Z,Ngarama Village,Qv2NKegtVnH,Ngarama,6,01-01-00
Rubindi Village,uz5DVxpifYd,Rubindi Village,Qv2NKegtVnH,Rubindi,6,01-01-00
Uwaruhigi Village,caXUvY5rh7G,Uwaruhigi Village,Qv2NKegtVnH,Uwaruhigi,6,01-01-00
Nyabimata Cell,ynwVnA7eEnm,Nyabimata Cell,eHTXfcYHYUv,Nyabimata,5,01-01-00
Murambi Village,L7n3WFn75ry,Murambi Village,ynwVnA7eEnm,Murambi,6,01-01-00
Mutobwe Village,IVmbOh70k7M,Mutobwe Village,ynwVnA7eEnm,Mutobwe,6,01-01-00
Nyabimata Village,On3UfQiUipi,Nyabimata Village,ynwVnA7eEnm,Nyabimata,6,01-01-00
Rwerere Village,jcyjOWmqyCj,Rwerere Village,ynwVnA7eEnm,Rwerere,6,01-01-00
Ruhinga Cell,WLygc0m4Oij,Ruhinga Cell,eHTXfcYHYUv,Ruhinga,5,01-01-00
Agasugi Village,VPsTt1Xe25i,Agasugi Village,WLygc0m4Oij,Agasugi,6,01-01-00
Cyumuzi Village,kTDnKU65jqv,Cyumuzi Village,WLygc0m4Oij,Cyumuzi,6,01-01-00
Ndaro Village,Pp9R5uLHOSr,Ndaro Village,WLygc0m4Oij,Ndaro,6,01-01-00
Ruhinga Village,itByyaqDHwO,Ruhinga Village,WLygc0m4Oij,Ruhinga,6,01-01-00
Nyagisozi Sector,YLbPdYHNmQk,Nyagisozi Sector,OlMO0rIJWLF,Nyagisozi,4,01-01-00
Maraba Cell,vYYkqEjZTwz,Maraba Cell,YLbPdYHNmQk,Maraba,5,01-01-00
Bugarama Village,FHQejLBzK6x,Bugarama Village,vYYkqEjZTwz,Bugarama,6,01-01-00
Maraba Village,M6fWtWK8p3e,Maraba Village,vYYkqEjZTwz,Maraba,6,01-01-00
Nkima Village,LtSTIuED6LA,Nkima Village,vYYkqEjZTwz,Nkima,6,01-01-00
Rushunguriro Village,vnA91o8t0Mi,Rushunguriro Village,vYYkqEjZTwz,Rushunguriro,6,01-01-00
Mwoya Cell,wQoTEyoRZ0D,Mwoya Cell,YLbPdYHNmQk,Mwoya,5,01-01-00
Agatovu Village,wvaS5ftRjLH,Agatovu Village,wQoTEyoRZ0D,Agatovu,6,01-01-00
Bwerankori Village,jTp7qDnMTTe,Bwerankori Village,wQoTEyoRZ0D,Bwerankori,6,01-01-00
Muhombo Village,MFkrhHFtVhU,Muhombo Village,wQoTEyoRZ0D,Muhombo,6,01-01-00
Mwoya Village,meiU9izXIZi,Mwoya Village,wQoTEyoRZ0D,Mwoya,6,01-01-00
Nkomero Village,tNix4l8nLRR,Nkomero Village,wQoTEyoRZ0D,Nkomero,6,01-01-00
Nyagashubi Village,NUVEIjReYBg,Nyagashubi Village,wQoTEyoRZ0D,Nyagashubi,6,01-01-00
Nkakwa Cell,lcES4YZgEdL,Nkakwa Cell,YLbPdYHNmQk,Nkakwa,5,01-01-00
Bihembe Village,p85vIdSWVqu,Bihembe Village,lcES4YZgEdL,Bihembe,6,01-01-00
Kaduha Village,t9bER61DJpN,Kaduha Village,lcES4YZgEdL,Kaduha,6,01-01-00
Nkakwa Village,iXyZWYnvOAV,Nkakwa Village,lcES4YZgEdL,Nkakwa,6,01-01-00
Nyarubuye Village,CitOLxvwH17,Nyarubuye Village,lcES4YZgEdL,Nyarubuye,6,01-01-00
Rarire Village,Wzvb4EVVvcb,Rarire Village,lcES4YZgEdL,Rarire,6,01-01-00
Rubuga Village,NnYe4DRzlBI,Rubuga Village,lcES4YZgEdL,Rubuga,6,01-01-00
Nyagisozi Cell,D95R2ueJLnt,Nyagisozi Cell,YLbPdYHNmQk,Nyagisozi,5,01-01-00
Muriza Village,jzGQSPaFLM3,Muriza Village,D95R2ueJLnt,Muriza,6,01-01-00
Nyagishayo Village,iW1hSl1JN2E,Nyagishayo Village,D95R2ueJLnt,Nyagishayo,6,01-01-00
Nyamiyaga Village,mLFFuVMDbpo,Nyamiyaga Village,D95R2ueJLnt,Nyamiyaga,6,01-01-00
Ryabidandi Village,cTKj1lH7kMW,Ryabidandi Village,D95R2ueJLnt,Ryabidandi,6,01-01-00
Uwimfizi Village,xw9R2k0kkNt,Uwimfizi Village,D95R2ueJLnt,Uwimfizi,6,01-01-00
Ruheru Sector,jRGqpVlJMqn,Ruheru Sector,OlMO0rIJWLF,Ruheru,4,01-01-00
Gitita Cell,PbP3nxzlKxW,Gitita Cell,jRGqpVlJMqn,Gitita,5,01-01-00
Gahotora Village,bpJ0CrGxHss,Gahotora Village,PbP3nxzlKxW,Gahotora,6,01-01-00
Kibyibushye Village,VhYWOChIAak,Kibyibushye Village,PbP3nxzlKxW,Kibyibushye,6,01-01-00
Nyacyonga Village,fjXvQlEigMX,Nyacyonga Village,PbP3nxzlKxW,Nyacyonga,6,01-01-00
Ruganza Village,FVynVhKx3nD,Ruganza Village,PbP3nxzlKxW,Ruganza,6,01-01-00
Rusagara Village,ktLmW7rkl2v,Rusagara Village,PbP3nxzlKxW,Rusagara,6,01-01-00
Ryanyaruja Village,XpMH5gbA8hV,Ryanyaruja Village,PbP3nxzlKxW,Ryanyaruja,6,01-01-00
Kabere Cell,vACwMKEtP4k,Kabere Cell,jRGqpVlJMqn,Kabere,5,01-01-00
Busenyi Village,eq8cP0Stbay,Busenyi Village,vACwMKEtP4k,Busenyi,6,01-01-00
Gambiriro Village,heDw6g3NlFu,Gambiriro Village,vACwMKEtP4k,Gambiriro,6,01-01-00
Mukaka Village,pbr88Srkhuc,Mukaka Village,vACwMKEtP4k,Mukaka,6,01-01-00
Murambi Village,L7n3WFn75ry,Murambi Village,vACwMKEtP4k,Murambi,6,01-01-00
Nshenyi Village,bLX2I9bJsDn,Nshenyi Village,vACwMKEtP4k,Nshenyi,6,01-01-00
Uwigisura Village,aXIgj8PgmEI,Uwigisura Village,vACwMKEtP4k,Uwigisura,6,01-01-00
Remera Cell,nLVWLzRTX3d,Remera Cell,jRGqpVlJMqn,Remera,5,01-01-00
Cyivugiza Village,xDheVRv5xXr,Cyivugiza Village,nLVWLzRTX3d,Cyivugiza,6,01-01-00
Gitwa Village,p7qtGu8uj42,Gitwa Village,nLVWLzRTX3d,Gitwa,6,01-01-00
Kirwa Village,IbvzgcO7odK,Kirwa Village,nLVWLzRTX3d,Kirwa,6,01-01-00
Mutumba Village,ko17Y2K54W7,Mutumba Village,nLVWLzRTX3d,Mutumba,6,01-01-00
Uwinyana Village,Z851AxjBwYo,Uwinyana Village,nLVWLzRTX3d,Uwinyana,6,01-01-00
Ruyenzi Cell,YTfSbBYSOE2,Ruyenzi Cell,jRGqpVlJMqn,Ruyenzi,5,01-01-00
Rukarakara Village,PlpF0pj1vde,Rukarakara Village,YTfSbBYSOE2,Rukarakara,6,01-01-00
Ruvuru Village,S0gRxz5R6ew,Ruvuru Village,YTfSbBYSOE2,Ruvuru,6,01-01-00
Ruyenzi Village,PQxFNLohik9,Ruyenzi Village,YTfSbBYSOE2,Ruyenzi,6,01-01-00
Tambananga Village,WNSdsTlZY7s,Tambananga Village,YTfSbBYSOE2,Tambananga,6,01-01-00
Zirambi Village,v7ptdYjtt94,Zirambi Village,YTfSbBYSOE2,Zirambi,6,01-01-00
Uwumusebeya Cell,WjANupO26P8,Uwumusebeya Cell,jRGqpVlJMqn,Uwumusebeya,5,01-01-00
Gakaranka Village,ENnCWn1t3s3,Gakaranka Village,WjANupO26P8,Gakaranka,6,01-01-00
